sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Ozaukee County,2020-07-24,-7.0,0.0,187.0,,-38.0,11.0
Ozaukee County,2020-07-25,-13.0,-2.0,,,-3.0,1.0
Ozaukee County,2020-07-26,-7.0,-9.0,,,-13.0,
Ozaukee County,2020-07-27,0.0,2.0,157.0,,-38.0,10.0
Ozaukee County,2020-07-28,-8.0,-5.0,149.0,,-37.0,12.0
Ozaukee County,2020-07-29,-1.0,0.0,155.0,,-37.0,10.0
Ozaukee County,2020-07-30,-1.0,3.0,182.0,,-37.0,10.0
Ozaukee County,2020-07-31,-7.0,0.0,197.0,,-39.0,10.0
Ozaukee County,2020-08-01,-14.0,-5.0,,,-2.0,1.0
Ozaukee County,2020-08-02,-9.0,-7.0,,,-12.0,
Ozaukee County,2020-08-03,-3.0,2.0,106.0,,-38.0,12.0
Ozaukee County,2020-08-04,-10.0,-1.0,,,-38.0,12.0
Ozaukee County,2020-08-05,-1.0,-1.0,162.0,,-37.0,11.0
Ozaukee County,2020-08-06,-3.0,5.0,187.0,,-37.0,10.0
Ozaukee County,2020-08-07,-11.0,1.0,193.0,,-38.0,11.0
Ozaukee County,2020-08-08,-15.0,-1.0,,,-3.0,1.0
Ozaukee County,2020-08-09,-9.0,-6.0,,,-13.0,
Ozaukee County,2020-08-10,-9.0,-6.0,67.0,,-39.0,13.0
Ozaukee County,2020-08-11,-7.0,1.0,,,-39.0,10.0
Ozaukee County,2020-08-12,-3.0,-3.0,167.0,,-38.0,10.0
Ozaukee County,2020-08-13,-2.0,1.0,178.0,,-38.0,10.0
Ozaukee County,2020-08-14,-9.0,-3.0,,,-38.0,10.0
Ozaukee County,2020-08-15,-16.0,-8.0,,,-3.0,1.0
Ozaukee County,2020-08-16,-1.0,-3.0,,,-11.0,
Ozaukee County,2020-08-17,,,,,-40.0,10.0
Ozaukee County,2020-08-18,,,,,-39.0,11.0
Ozaukee County,2020-08-19,,,,,-39.0,10.0
Ozaukee County,2020-08-20,,,,,-39.0,10.0
Ozaukee County,2020-08-21,-9.0,,,,-40.0,10.0
Ozaukee County,2020-08-22,-13.0,,,,,1.0
Ozaukee County,2020-08-24,,,,,-40.0,11.0
Ozaukee County,2020-08-25,,,,,-39.0,13.0
Ozaukee County,2020-08-26,,,,,-38.0,10.0
Ozaukee County,2020-08-27,,,,,-38.0,11.0
Ozaukee County,2020-08-28,-12.0,,,,-39.0,12.0
Ozaukee County,2020-08-29,-10.0,,,,,0.0
Ozaukee County,2020-08-31,,,,,-39.0,11.0
Ozaukee County,2020-09-01,,,,,-39.0,11.0
Ozaukee County,2020-09-02,,,,,-39.0,9.0
Ozaukee County,2020-09-03,,,,,-38.0,9.0
Ozaukee County,2020-09-04,,,,,-40.0,9.0
Ozaukee County,2020-09-05,-13.0,,,,,0.0
Ozaukee County,2020-09-07,,,,,-81.0,18.0
Ozaukee County,2020-09-08,,,,,-41.0,12.0
Ozaukee County,2020-09-09,,,,,-40.0,11.0
Ozaukee County,2020-09-10,,,,,-39.0,11.0
Ozaukee County,2020-09-11,-14.0,-4.0,81.0,,-37.0,10.0
Ozaukee County,2020-09-12,-15.0,-3.0,137.0,,-10.0,
Ozaukee County,2020-09-13,-10.0,-4.0,,,-17.0,
Ozaukee County,2020-09-14,-7.0,-1.0,84.0,,-36.0,8.0
Ozaukee County,2020-09-15,-11.0,0.0,118.0,,-36.0,9.0
Ozaukee County,2020-09-16,-6.0,-1.0,107.0,,-38.0,9.0
Ozaukee County,2020-09-17,-8.0,-1.0,93.0,,-37.0,9.0
Ozaukee County,2020-09-18,-10.0,0.0,94.0,,-36.0,8.0
Ozaukee County,2020-09-19,-7.0,3.0,,,-8.0,1.0
Ozaukee County,2020-09-20,-8.0,-5.0,,,-15.0,
Ozaukee County,2020-09-21,-4.0,2.0,77.0,,-38.0,9.0
Ozaukee County,2020-09-22,-11.0,-5.0,79.0,,-37.0,10.0
Ozaukee County,2020-09-23,-7.0,1.0,93.0,,-36.0,10.0
Ozaukee County,2020-09-24,-8.0,0.0,82.0,,-35.0,9.0
Ozaukee County,2020-09-25,-10.0,-2.0,100.0,,-34.0,8.0
Ozaukee County,2020-09-26,-11.0,3.0,,,-9.0,1.0
Ozaukee County,2020-09-27,-9.0,2.0,,,-14.0,1.0
Ozaukee County,2020-09-28,-10.0,-3.0,36.0,,-37.0,10.0
Ozaukee County,2020-09-29,-15.0,-1.0,57.0,,-35.0,11.0
Ozaukee County,2020-09-30,-13.0,-3.0,41.0,,-36.0,11.0
Ozaukee County,2020-10-01,-10.0,4.0,18.0,,-34.0,10.0
Ozaukee County,2020-10-02,-14.0,-3.0,54.0,,-34.0,10.0
Ozaukee County,2020-10-03,-14.0,2.0,115.0,,-7.0,3.0
Ozaukee County,2020-10-04,-2.0,3.0,,,-21.0,1.0
Ozaukee County,2020-10-05,-8.0,2.0,43.0,,-35.0,9.0
Ozaukee County,2020-10-06,-15.0,-4.0,65.0,,-35.0,10.0
Ozaukee County,2020-10-07,-9.0,-1.0,79.0,,-35.0,10.0
Ozaukee County,2020-10-08,-10.0,4.0,80.0,,-34.0,9.0
Ozaukee County,2020-10-09,-9.0,2.0,136.0,,-38.0,9.0
Ozaukee County,2020-10-10,-7.0,2.0,,,-9.0,2.0
Ozaukee County,2020-10-11,-6.0,0.0,,,-18.0,1.0
Ozaukee County,2020-10-12,-15.0,-3.0,8.0,,-36.0,12.0
Ozaukee County,2020-10-13,-17.0,-1.0,60.0,,-34.0,11.0
Ozaukee County,2020-10-14,-14.0,-2.0,34.0,,-36.0,11.0
Ozaukee County,2020-10-15,-13.0,5.0,45.0,,-34.0,11.0
Ozaukee County,2020-10-16,-14.0,-2.0,56.0,,-37.0,12.0
Ozaukee County,2020-10-17,-15.0,3.0,110.0,,-10.0,5.0
Ozaukee County,2020-10-18,-19.0,-6.0,48.0,,-18.0,4.0
Ozaukee County,2020-10-19,-14.0,-1.0,17.0,,-34.0,11.0
Ozaukee County,2020-10-20,-19.0,-3.0,17.0,,-35.0,12.0
Ozaukee County,2020-10-21,-16.0,-3.0,44.0,,-34.0,11.0
Ozaukee County,2020-10-22,-23.0,-8.0,-12.0,,-34.0,13.0
Ozaukee County,2020-10-23,-19.0,-5.0,6.0,,-36.0,13.0
Ozaukee County,2020-10-24,-17.0,0.0,101.0,,-9.0,4.0
Ozaukee County,2020-10-25,-20.0,-10.0,57.0,,-19.0,5.0
Ozaukee County,2020-10-26,-13.0,-2.0,3.0,,-35.0,11.0
Ozaukee County,2020-10-27,-19.0,-5.0,21.0,,-35.0,13.0
Ozaukee County,2020-10-28,-15.0,-3.0,33.0,,-35.0,12.0
Ozaukee County,2020-10-29,-15.0,2.0,0.0,,-35.0,13.0
Ozaukee County,2020-10-30,-17.0,1.0,13.0,,-37.0,13.0
Ozaukee County,2020-10-31,-21.0,4.0,126.0,,-8.0,4.0
Ozaukee County,2020-11-01,-24.0,-9.0,3.0,,-20.0,6.0
Ozaukee County,2020-11-02,-15.0,0.0,-11.0,,-36.0,12.0
Ozaukee County,2020-11-03,-15.0,-2.0,53.0,,-36.0,12.0
Ozaukee County,2020-11-04,-16.0,-5.0,50.0,,-37.0,13.0
Ozaukee County,2020-11-05,-16.0,-3.0,51.0,,-37.0,13.0
Ozaukee County,2020-11-06,-16.0,-8.0,68.0,,-39.0,13.0
Ozaukee County,2020-11-07,-13.0,-7.0,,,-10.0,4.0
Ozaukee County,2020-11-08,-7.0,-6.0,,,-18.0,3.0
Ozaukee County,2020-11-09,-12.0,-3.0,32.0,,-37.0,11.0
Ozaukee County,2020-11-10,-26.0,-13.0,-13.0,,-37.0,15.0
Ozaukee County,2020-11-11,-15.0,-5.0,-1.0,,-38.0,14.0
Ozaukee County,2020-11-12,-19.0,-4.0,13.0,,-37.0,13.0
Ozaukee County,2020-11-13,-22.0,-7.0,-7.0,,-37.0,15.0
Ozaukee County,2020-11-14,-21.0,-7.0,37.0,,-9.0,7.0
Ozaukee County,2020-11-15,-28.0,-17.0,-19.0,,-23.0,7.0
Pepin County,2020-02-17,,,,,-2.0,
Pepin County,2020-02-18,,,,,9.0,
Pepin County,2020-02-19,,,,,4.0,
Pepin County,2020-02-20,,,,,7.0,
Pepin County,2020-02-21,,,,,6.0,
Pepin County,2020-02-24,,,,,4.0,
Pepin County,2020-02-25,,,,,15.0,
Pepin County,2020-02-26,,,,,11.0,
Pepin County,2020-02-27,,,,,5.0,
Pepin County,2020-02-28,,,,,12.0,
Pepin County,2020-03-02,,,,,7.0,
Pepin County,2020-03-03,,,,,11.0,
Pepin County,2020-03-04,,,,,5.0,
Pepin County,2020-03-05,,,,,9.0,
Pepin County,2020-03-06,,,,,2.0,
Pepin County,2020-03-09,,,,,-2.0,
Pepin County,2020-03-10,,,,,11.0,
Pepin County,2020-03-11,,,,,0.0,
Pepin County,2020-03-12,,,,,0.0,
Pepin County,2020-03-13,,,,,-2.0,
Pepin County,2020-03-16,,,,,-2.0,
Pepin County,2020-03-17,,,,,-4.0,
Pepin County,2020-03-18,,,,,-16.0,
Pepin County,2020-03-19,,,,,-19.0,
Pepin County,2020-03-20,-50.0,,,,-21.0,
Pepin County,2020-03-21,-50.0,,,,,
Pepin County,2020-03-23,,,,,-27.0,
Pepin County,2020-03-24,,,,,-28.0,
Pepin County,2020-03-25,,,,,-33.0,
Pepin County,2020-03-26,,,,,-34.0,
Pepin County,2020-03-27,-55.0,,,,-29.0,
Pepin County,2020-03-28,-64.0,,,,,
Pepin County,2020-03-30,,,,,-29.0,
Pepin County,2020-03-31,,,,,-22.0,
Pepin County,2020-04-01,,,,,-32.0,
Pepin County,2020-04-02,,,,,-33.0,
Pepin County,2020-04-03,-55.0,,,,-33.0,
Pepin County,2020-04-04,-36.0,,,,,
Pepin County,2020-04-06,,,,,-36.0,
Pepin County,2020-04-07,,,,,-30.0,
Pepin County,2020-04-08,,,,,-37.0,
Pepin County,2020-04-09,,,,,-41.0,
Pepin County,2020-04-10,,,,,-33.0,
Pepin County,2020-04-13,,,,,-31.0,
Pepin County,2020-04-14,,,,,-27.0,
Pepin County,2020-04-15,,,,,-34.0,
Pepin County,2020-04-16,,,,,-33.0,
Pepin County,2020-04-17,,,,,-31.0,
Pepin County,2020-04-20,,,,,-30.0,
Pepin County,2020-04-21,,,,,-24.0,
Pepin County,2020-04-22,,,,,-26.0,
Pepin County,2020-04-23,,,,,-31.0,
Pepin County,2020-04-24,,,,,-28.0,
Pepin County,2020-04-27,,,,,-30.0,
Pepin County,2020-04-28,,,,,-28.0,
Pepin County,2020-04-29,,,,,-31.0,
Pepin County,2020-04-30,,,,,-28.0,
Pepin County,2020-05-01,,,,,-27.0,
Pepin County,2020-05-04,,,,,-28.0,
Pepin County,2020-05-05,,,,,-21.0,
Pepin County,2020-05-06,,,,,-24.0,
Pepin County,2020-05-07,,,,,-29.0,
Pepin County,2020-05-08,,,,,-29.0,
Pepin County,2020-05-11,,,,,-25.0,
Pepin County,2020-05-12,,,,,-23.0,
Pepin County,2020-05-13,,,,,-25.0,
Pepin County,2020-05-14,,,,,-23.0,
Pepin County,2020-05-15,,,,,-23.0,
Pepin County,2020-05-18,,,,,-21.0,
Pepin County,2020-05-19,,,,,-20.0,
Pepin County,2020-05-20,,,,,-21.0,
Pepin County,2020-05-21,,,,,-22.0,
Pepin County,2020-05-22,,,,,-22.0,
Pepin County,2020-05-25,,,,,-67.0,
Pepin County,2020-05-26,,,,,-18.0,
Pepin County,2020-05-27,,,,,-20.0,
Pepin County,2020-05-28,,,,,-22.0,
Pepin County,2020-05-29,,,,,-19.0,
Pepin County,2020-06-01,,,,,-11.0,
Pepin County,2020-06-02,,,,,-15.0,
Pepin County,2020-06-03,,,,,-21.0,
Pepin County,2020-06-04,,,,,-21.0,
Pepin County,2020-06-05,,,,,-17.0,
Pepin County,2020-06-08,,,,,-25.0,
Pepin County,2020-06-09,,,,,-14.0,
Pepin County,2020-06-10,,,,,-17.0,
Pepin County,2020-06-11,,,,,-21.0,
Pepin County,2020-06-12,,,,,-18.0,
Pepin County,2020-06-15,,,,,-20.0,
Pepin County,2020-06-16,,,,,-12.0,
Pepin County,2020-06-17,,,,,-22.0,
Pepin County,2020-06-18,,,,,-15.0,
Pepin County,2020-06-19,,,,,-15.0,
Pepin County,2020-06-22,,,,,-15.0,
Pepin County,2020-06-23,,,,,-10.0,
Pepin County,2020-06-24,,,,,-18.0,
Pepin County,2020-06-25,,,,,-19.0,
Pepin County,2020-06-26,,,,,-21.0,
Pepin County,2020-06-29,,,,,-19.0,
Pepin County,2020-06-30,,,,,-14.0,
Pepin County,2020-07-01,,,,,-20.0,
Pepin County,2020-07-02,,,,,-25.0,
Pepin County,2020-07-03,,,,,-55.0,
Pepin County,2020-07-06,,,,,-21.0,
Pepin County,2020-07-07,,,,,-14.0,
Pepin County,2020-07-08,,,,,-18.0,
Pepin County,2020-07-09,,,,,-20.0,
Pepin County,2020-07-10,,,,,-19.0,
Pepin County,2020-07-13,,,,,-17.0,
Pepin County,2020-07-14,,,,,-15.0,
Pepin County,2020-07-15,,,,,-25.0,
Pepin County,2020-07-16,,,,,-30.0,
Pepin County,2020-07-17,,,,,-21.0,
Pepin County,2020-07-20,,,,,-23.0,
Pepin County,2020-07-21,,,,,-21.0,
Pepin County,2020-07-22,,,,,-23.0,
Pepin County,2020-07-23,,,,,-25.0,
Pepin County,2020-07-24,,,,,-26.0,
Pepin County,2020-07-27,,,,,-23.0,
Pepin County,2020-07-28,,,,,-14.0,
Pepin County,2020-07-29,,,,,-27.0,
Pepin County,2020-07-30,,,,,-27.0,
Pepin County,2020-07-31,,,,,-19.0,
Pepin County,2020-08-03,,,,,-22.0,
Pepin County,2020-08-04,,,,,-15.0,
Pepin County,2020-08-05,,,,,-19.0,
Pepin County,2020-08-06,,,,,-19.0,
Pepin County,2020-08-07,,,,,-19.0,
Pepin County,2020-08-10,,,,,-17.0,
Pepin County,2020-08-11,,,,,-12.0,
Pepin County,2020-08-12,,,,,-20.0,
Pepin County,2020-08-13,,,,,-20.0,
Pepin County,2020-08-14,,,,,-16.0,
Pepin County,2020-09-11,,,,,-12.0,
Pepin County,2020-09-14,,,,,-11.0,
Pepin County,2020-09-15,,,,,-4.0,
Pepin County,2020-09-16,,,,,-13.0,
Pepin County,2020-09-17,,,,,-20.0,
Pepin County,2020-09-18,,,,,-9.0,
Pepin County,2020-09-21,,,,,-15.0,
Pepin County,2020-09-22,,,,,-8.0,
Pepin County,2020-09-23,,,,,-14.0,
Pepin County,2020-09-24,,,,,-15.0,
Pepin County,2020-09-25,,,,,-4.0,
Pepin County,2020-09-28,,,,,-13.0,
Pepin County,2020-09-29,,,,,-4.0,
Pepin County,2020-09-30,,,,,-11.0,
Pepin County,2020-10-01,,,,,-4.0,
Pepin County,2020-10-02,,,,,2.0,
Pepin County,2020-10-05,,,,,-2.0,
Pepin County,2020-10-06,,,,,-5.0,
Pepin County,2020-10-07,,,,,-9.0,
Pepin County,2020-10-08,,,,,-5.0,
Pepin County,2020-10-09,,,,,0.0,
Pepin County,2020-10-12,,,,,-7.0,
Pepin County,2020-10-13,,,,,2.0,
Pepin County,2020-10-14,,,,,-4.0,
Pepin County,2020-10-15,,,,,-8.0,
Pepin County,2020-10-16,,,,,-16.0,
Pepin County,2020-10-19,,,,,-18.0,
Pepin County,2020-10-20,,,,,-2.0,
Pepin County,2020-10-21,,,,,-13.0,
Pepin County,2020-10-22,,,,,-11.0,
Pepin County,2020-10-23,,,,,-4.0,
Pepin County,2020-10-26,,,,,-14.0,
Pepin County,2020-10-27,,,,,-2.0,
Pepin County,2020-10-28,,,,,-16.0,
Pepin County,2020-10-29,,,,,-17.0,
Pepin County,2020-10-30,,,,,-13.0,
Pepin County,2020-11-02,,,,,-15.0,
Pepin County,2020-11-03,,,,,-9.0,
Pepin County,2020-11-04,,,,,-15.0,
Pepin County,2020-11-05,,,,,-12.0,
Pepin County,2020-11-06,,,,,-18.0,
Pepin County,2020-11-09,,,,,-18.0,
Pepin County,2020-11-10,,,,,-10.0,
Pepin County,2020-11-11,,,,,-21.0,
Pepin County,2020-11-12,,,,,-17.0,
Pepin County,2020-11-13,,,,,-18.0,
Pierce County,2020-02-15,16.0,-2.0,,,3.0,
Pierce County,2020-02-16,21.0,6.0,,,8.0,
Pierce County,2020-02-17,8.0,-2.0,,,-8.0,2.0
Pierce County,2020-02-18,1.0,4.0,,,3.0,0.0
Pierce County,2020-02-19,7.0,-5.0,,,5.0,-1.0
Pierce County,2020-02-20,1.0,5.0,,,4.0,1.0
Pierce County,2020-02-21,17.0,6.0,,,7.0,0.0
Pierce County,2020-02-22,23.0,5.0,,,3.0,
Pierce County,2020-02-23,26.0,12.0,,,15.0,
Pierce County,2020-02-24,18.0,7.0,,,6.0,-1.0
Pierce County,2020-02-25,6.0,6.0,,,2.0,0.0
Pierce County,2020-02-26,-2.0,2.0,,,4.0,-1.0
Pierce County,2020-02-27,10.0,4.0,,,4.0,-1.0
Pierce County,2020-02-28,13.0,1.0,,,5.0,-1.0
Pierce County,2020-02-29,24.0,6.0,,,4.0,
Pierce County,2020-03-01,26.0,13.0,,,15.0,
Pierce County,2020-03-02,2.0,6.0,,,8.0,-1.0
Pierce County,2020-03-03,11.0,9.0,,,1.0,0.0
Pierce County,2020-03-04,2.0,12.0,,,5.0,-1.0
Pierce County,2020-03-05,4.0,5.0,,,5.0,0.0
Pierce County,2020-03-06,22.0,7.0,,,4.0,0.0
Pierce County,2020-03-07,32.0,17.0,,,6.0,
Pierce County,2020-03-08,48.0,19.0,,,11.0,
Pierce County,2020-03-09,6.0,2.0,,,4.0,0.0
Pierce County,2020-03-10,5.0,10.0,,,-1.0,1.0
Pierce County,2020-03-11,-3.0,7.0,,,1.0,0.0
Pierce County,2020-03-12,1.0,20.0,,,-1.0,2.0
Pierce County,2020-03-13,6.0,34.0,,,-2.0,2.0
Pierce County,2020-03-14,1.0,32.0,,,0.0,
Pierce County,2020-03-15,5.0,30.0,,,7.0,
Pierce County,2020-03-16,-9.0,34.0,,,-2.0,5.0
Pierce County,2020-03-17,-24.0,41.0,,,-17.0,9.0
Pierce County,2020-03-18,-51.0,24.0,,,-23.0,12.0
Pierce County,2020-03-19,-58.0,4.0,,,-29.0,17.0
Pierce County,2020-03-20,-56.0,13.0,,,-32.0,19.0
Pierce County,2020-03-21,-61.0,7.0,,,-25.0,
Pierce County,2020-03-22,-61.0,-8.0,,,-28.0,
Pierce County,2020-03-23,-47.0,15.0,,,-32.0,16.0
Pierce County,2020-03-24,-60.0,-9.0,,,-41.0,21.0
Pierce County,2020-03-25,-70.0,-19.0,,,-42.0,22.0
Pierce County,2020-03-26,-62.0,-10.0,,,-42.0,21.0
Pierce County,2020-03-27,-60.0,-7.0,,,-44.0,23.0
Pierce County,2020-03-28,-75.0,-19.0,,,-38.0,
Pierce County,2020-03-29,-73.0,-21.0,,,-35.0,
Pierce County,2020-03-30,-48.0,-5.0,,,-41.0,17.0
Pierce County,2020-03-31,-55.0,-2.0,,,-45.0,20.0
Pierce County,2020-04-01,-61.0,-14.0,,,-45.0,20.0
Pierce County,2020-04-02,-59.0,-7.0,,,-43.0,21.0
Pierce County,2020-04-03,-71.0,-20.0,,,-45.0,28.0
Pierce County,2020-04-04,-68.0,-5.0,,,-34.0,
Pierce County,2020-04-05,-50.0,0.0,,,-34.0,
Pierce County,2020-04-06,,,,,-42.0,19.0
Pierce County,2020-04-07,,,,,-46.0,19.0
Pierce County,2020-04-08,,,,,-43.0,19.0
Pierce County,2020-04-09,,,,,-45.0,21.0
Pierce County,2020-04-10,,,,,-51.0,24.0
Pierce County,2020-04-11,,,,,-33.0,
Pierce County,2020-04-12,,,,,-51.0,
Pierce County,2020-04-13,,,,,-42.0,21.0
Pierce County,2020-04-14,,,,,-44.0,23.0
Pierce County,2020-04-15,,,,,-41.0,21.0
Pierce County,2020-04-16,,,,,-41.0,21.0
Pierce County,2020-04-17,,,,,-43.0,22.0
Pierce County,2020-04-18,,,,,-30.0,
Pierce County,2020-04-19,,,,,-30.0,
Pierce County,2020-04-20,,,,,-40.0,17.0
Pierce County,2020-04-21,,,,,-43.0,19.0
Pierce County,2020-04-22,,,,,-42.0,16.0
Pierce County,2020-04-23,,,,,-42.0,19.0
Pierce County,2020-04-24,,,,,-42.0,19.0
Pierce County,2020-04-25,,,,,-27.0,
Pierce County,2020-04-26,,,,,-26.0,
Pierce County,2020-04-27,,,,,-39.0,17.0
Pierce County,2020-04-28,,,,,-44.0,16.0
Pierce County,2020-04-29,,,,,-41.0,18.0
Pierce County,2020-04-30,,,,,-40.0,16.0
Pierce County,2020-05-01,,,,,-41.0,17.0
Pierce County,2020-05-02,,,,,-28.0,
Pierce County,2020-05-03,,,,,-24.0,
Pierce County,2020-05-04,,,,,-38.0,14.0
Pierce County,2020-05-05,,,,,-40.0,16.0
Pierce County,2020-05-06,,,,,-38.0,15.0
Pierce County,2020-05-07,,,,,-37.0,15.0
Pierce County,2020-05-08,,,,,-39.0,17.0
Pierce County,2020-05-09,,,,,-22.0,
Pierce County,2020-05-10,,,,,-24.0,
Pierce County,2020-05-11,,,,,-36.0,14.0
Pierce County,2020-05-12,,,,,-39.0,15.0
Pierce County,2020-05-13,,,,,-37.0,16.0
Pierce County,2020-05-14,,,,,-36.0,14.0
Pierce County,2020-05-15,8.0,,,,-38.0,13.0
Pierce County,2020-05-16,4.0,,,,-22.0,
Pierce County,2020-05-17,,,,,-24.0,
Pierce County,2020-05-18,,,,,-33.0,13.0
Pierce County,2020-05-19,,,,,-36.0,13.0
Pierce County,2020-05-20,,,,,-35.0,11.0
Pierce County,2020-05-21,,,,,-37.0,12.0
Pierce County,2020-05-22,6.0,,,,-39.0,12.0
Pierce County,2020-05-23,10.0,,,,-22.0,
Pierce County,2020-05-24,,,,,-20.0,
Pierce County,2020-05-25,,,,,-76.0,
Pierce County,2020-05-26,,,,,-37.0,14.0
Pierce County,2020-05-27,,,,,-35.0,14.0
Pierce County,2020-05-28,,,,,-33.0,11.0
Pierce County,2020-05-29,-1.0,,,,-34.0,13.0
Pierce County,2020-05-30,48.0,,,,-9.0,
Pierce County,2020-05-31,,,,,-8.0,
Pierce County,2020-06-01,,,,,-30.0,9.0
Pierce County,2020-06-02,,,,,-34.0,13.0
Pierce County,2020-06-03,,,,,-30.0,9.0
Pierce County,2020-06-04,,,,,-31.0,8.0
Pierce County,2020-06-05,,,,,-32.0,8.0
Pierce County,2020-06-06,60.0,,,,-8.0,
Pierce County,2020-06-07,,,,,-3.0,
Pierce County,2020-06-08,,,,,-29.0,8.0
Pierce County,2020-06-09,,,,,-33.0,12.0
Pierce County,2020-06-10,,,,,-31.0,11.0
Pierce County,2020-06-11,,,,,-29.0,8.0
Pierce County,2020-06-12,18.0,,,,-32.0,7.0
Pierce County,2020-06-13,43.0,,,,-5.0,
Pierce County,2020-06-14,,,,,-4.0,
Pierce County,2020-06-15,,,,,-29.0,7.0
Pierce County,2020-06-16,,,,,-33.0,10.0
Pierce County,2020-06-17,,,,,-31.0,8.0
Pierce County,2020-06-18,,,,,-29.0,9.0
Pierce County,2020-06-19,19.0,,,,-33.0,7.0
Pierce County,2020-06-20,26.0,,,,-4.0,
Pierce County,2020-06-21,,,,,-3.0,
Pierce County,2020-06-22,,,,,-30.0,8.0
Pierce County,2020-06-23,,,,,-33.0,9.0
Pierce County,2020-06-24,,,,,-32.0,8.0
Pierce County,2020-06-25,,,,,-29.0,8.0
Pierce County,2020-06-26,,,,,-31.0,8.0
Pierce County,2020-06-27,53.0,,,,-2.0,
Pierce County,2020-06-28,,,,,1.0,
Pierce County,2020-06-29,,,,,-32.0,10.0
Pierce County,2020-06-30,,,,,-33.0,9.0
Pierce County,2020-07-01,,,,,-32.0,7.0
Pierce County,2020-07-02,,,,,-37.0,6.0
Pierce County,2020-07-03,23.0,,,,-61.0,
Pierce County,2020-07-04,-1.0,,,,-24.0,
Pierce County,2020-07-05,,,,,-8.0,
Pierce County,2020-07-06,,,,,-35.0,8.0
Pierce County,2020-07-07,,,,,-34.0,9.0
Pierce County,2020-07-08,,,,,-32.0,8.0
Pierce County,2020-07-09,,,,,-32.0,9.0
Pierce County,2020-07-10,16.0,,,,-34.0,8.0
Pierce County,2020-07-11,28.0,,,,-4.0,
Pierce County,2020-07-12,,,,,-2.0,
Pierce County,2020-07-13,,,,,-29.0,7.0
Pierce County,2020-07-14,,,,,-33.0,11.0
Pierce County,2020-07-15,,,,,-30.0,7.0
Pierce County,2020-07-16,,,,,-30.0,7.0
Pierce County,2020-07-17,6.0,,,,-34.0,8.0
Pierce County,2020-07-18,23.0,,,,-7.0,
Pierce County,2020-07-19,,,,,-5.0,
Pierce County,2020-07-20,,,,,-29.0,7.0
Pierce County,2020-07-21,,,,,-34.0,11.0
Pierce County,2020-07-22,,,,,-31.0,9.0
Pierce County,2020-07-23,,,,,-31.0,8.0
Pierce County,2020-07-24,11.0,,,,-34.0,7.0
Pierce County,2020-07-25,37.0,,,,-5.0,
Pierce County,2020-07-26,,,,,-13.0,
Pierce County,2020-07-27,,,,,-30.0,7.0
Pierce County,2020-07-28,,,,,-33.0,9.0
Pierce County,2020-07-29,,,,,-31.0,6.0
Pierce County,2020-07-30,,,,,-31.0,7.0
Pierce County,2020-07-31,17.0,,,,-32.0,7.0
Pierce County,2020-08-01,33.0,,,,-5.0,
Pierce County,2020-08-02,,,,,-8.0,
Pierce County,2020-08-03,,,,,-29.0,7.0
Pierce County,2020-08-04,,,,,-33.0,8.0
Pierce County,2020-08-05,,,,,-31.0,8.0
Pierce County,2020-08-06,,,,,-31.0,7.0
Pierce County,2020-08-07,7.0,,,,-33.0,8.0
Pierce County,2020-08-08,19.0,,,,-6.0,
Pierce County,2020-08-09,,,,,-5.0,
Pierce County,2020-08-10,,,,,-31.0,8.0
Pierce County,2020-08-11,,,,,-33.0,8.0
Pierce County,2020-08-12,,,,,-30.0,8.0
Pierce County,2020-08-13,,,,,-29.0,7.0
Pierce County,2020-08-14,1.0,,,,-32.0,8.0
Pierce County,2020-08-15,46.0,,,,-8.0,
Pierce County,2020-08-16,,,,,-4.0,
Pierce County,2020-08-17,,,,,-28.0,6.0
Pierce County,2020-08-18,,,,,-30.0,7.0
Pierce County,2020-08-19,,,,,-29.0,7.0
Pierce County,2020-08-20,,,,,-29.0,6.0
Pierce County,2020-08-21,,,,,-30.0,6.0
Pierce County,2020-08-24,,,,,-29.0,7.0
Pierce County,2020-08-25,,,,,-32.0,8.0
Pierce County,2020-08-26,,,,,-29.0,7.0
Pierce County,2020-08-27,,,,,-28.0,6.0
Pierce County,2020-08-28,,,,,-29.0,7.0
Pierce County,2020-08-31,,,,,-29.0,7.0
Pierce County,2020-09-01,,,,,-31.0,7.0
Pierce County,2020-09-02,,,,,-28.0,6.0
Pierce County,2020-09-03,,,,,-27.0,5.0
Pierce County,2020-09-04,,,,,-33.0,4.0
Pierce County,2020-09-07,,,,,-75.0,
Pierce County,2020-09-08,,,,,-33.0,8.0
Pierce County,2020-09-09,,,,,-27.0,7.0
Pierce County,2020-09-10,,,,,-27.0,4.0
Pierce County,2020-09-11,7.0,,,,-27.0,4.0
Pierce County,2020-09-12,21.0,,,,-3.0,
Pierce County,2020-09-13,,,,,-7.0,
Pierce County,2020-09-14,,,,,-24.0,3.0
Pierce County,2020-09-15,,,,,-26.0,5.0
Pierce County,2020-09-16,,,,,-25.0,5.0
Pierce County,2020-09-17,,,,,-24.0,5.0
Pierce County,2020-09-18,4.0,,,,-26.0,4.0
Pierce County,2020-09-19,63.0,,,,-5.0,
